as_of,country_iso3,market,external_debt,macro,climate,composite
2008-10-31,UZB,5.29,12.52,12.71,25.01,13.88
2008-11-30,UZB,5.29,12.52,12.71,25.01,13.88
2008-12-31,UZB,5.29,12.52,12.71,25.01,13.88
2009-01-31,UZB,5.29,12.52,12.71,24.21,13.68
2009-02-28,UZB,5.29,12.52,12.71,24.21,13.68
2009-03-31,UZB,5.29,12.52,12.71,24.21,13.68
2009-04-30,UZB,5.29,12.52,12.71,24.21,13.68
2009-05-31,UZB,5.29,12.52,12.71,24.21,13.68
2009-06-30,UZB,5.29,12.52,12.71,24.21,13.68
2009-07-31,UZB,55.77,12.65,11.38,24.21,26.0
2009-08-31,UZB,55.77,12.65,11.38,24.21,26.0
2009-09-30,UZB,55.78,12.65,11.38,24.21,26.0
2009-10-31,UZB,50.15,12.65,11.38,24.21,24.6
2009-11-30,UZB,50.15,12.65,11.38,24.21,24.6
2009-12-31,UZB,50.16,12.65,11.38,24.21,24.6
2010-01-31,UZB,50.12,12.65,11.38,22.54,24.18
2010-02-28,UZB,50.09,12.65,11.38,22.54,24.17
2010-03-31,UZB,50.05,12.65,11.38,22.54,24.16
2010-04-30,UZB,50.07,12.65,11.38,22.54,24.16
2010-05-31,UZB,50.18,12.65,11.38,22.54,24.19
2010-06-30,UZB,50.18,12.65,11.38,22.54,24.19
2010-07-31,UZB,9.28,13.43,18.74,22.54,16.0
2010-08-31,UZB,8.98,13.43,18.74,22.54,15.92
2010-09-30,UZB,9.28,13.43,18.74,22.54,16.0
2010-10-31,UZB,9.37,13.43,18.74,22.54,16.02
2010-11-30,UZB,9.67,13.43,18.74,22.54,16.1
2010-12-31,UZB,9.82,13.43,18.74,22.54,16.13
2011-01-31,UZB,9.49,13.43,18.74,21.42,15.77
2011-02-28,UZB,9.57,13.43,18.74,21.42,15.79
2011-03-31,UZB,9.44,13.43,18.74,21.42,15.76
2011-04-30,UZB,9.4,13.43,18.74,21.42,15.75
2011-05-31,UZB,9.25,13.43,18.74,21.42,15.71
2011-06-30,UZB,9.09,13.43,18.74,21.42,15.67
2011-07-31,UZB,9.17,15.71,20.85,21.42,16.79
2011-08-31,UZB,9.3,15.71,20.85,21.42,16.82
2011-09-30,UZB,9.32,15.71,20.85,21.42,16.83
2011-10-31,UZB,9.6,15.71,20.85,21.42,16.9
2011-11-30,UZB,10.1,15.71,20.85,21.42,17.02
2011-12-31,UZB,10.14,15.71,20.85,21.42,17.03
2012-01-31,UZB,10.06,15.71,20.85,20.26,16.72
2012-02-29,UZB,10.17,15.71,20.85,20.26,16.75
2012-03-31,UZB,10.23,15.71,20.85,20.26,16.76
2012-04-30,UZB,10.1,15.71,20.85,20.26,16.73
2012-05-31,UZB,10.5,15.71,20.85,20.26,16.83
2012-06-30,UZB,10.09,15.71,20.85,20.26,16.73
2012-07-31,UZB,10.46,19.35,28.48,20.26,19.64
2012-08-31,UZB,10.95,19.35,28.48,20.26,19.76
2012-09-30,UZB,11.2,19.35,28.48,20.26,19.82
2012-10-31,UZB,10.72,19.35,28.48,20.26,19.7
2012-11-30,UZB,10.6,19.35,28.48,20.26,19.67
2012-12-31,UZB,10.56,19.35,28.48,20.26,19.66
2013-01-31,UZB,10.74,19.35,28.48,20.2,19.69
2013-02-28,UZB,9.92,19.35,28.48,20.2,19.49
2013-03-31,UZB,11.0,19.35,28.48,20.2,19.76
2013-04-30,UZB,10.7,19.35,28.48,20.2,19.68
2013-05-31,UZB,10.38,19.35,28.48,20.2,19.6
2013-06-30,UZB,11.35,19.35,28.48,20.2,19.85
2013-07-31,UZB,12.39,19.57,30.67,20.2,20.71
2013-08-31,UZB,11.2,19.57,30.67,20.2,20.41
2013-09-30,UZB,10.91,19.57,30.67,20.2,20.34
2013-10-31,UZB,11.15,19.57,30.67,20.2,20.4
2013-11-30,UZB,11.37,19.57,30.67,20.2,20.45
2013-12-31,UZB,12.21,19.57,30.67,20.2,20.66
2014-01-31,UZB,11.17,19.57,30.67,20.01,20.35
2014-02-28,UZB,12.13,19.57,30.67,20.01,20.59
2014-03-31,UZB,11.05,19.57,30.67,20.01,20.33
2014-04-30,UZB,10.99,19.57,30.67,20.01,20.31
2014-05-31,UZB,11.45,19.57,30.67,20.01,20.42
2014-06-30,UZB,10.63,19.57,30.67,20.01,20.22
2014-07-31,UZB,9.64,18.12,26.57,20.01,18.58
2014-08-31,UZB,10.17,18.12,26.57,20.01,18.72
2014-09-30,UZB,9.44,18.12,26.57,20.01,18.54
2014-10-31,UZB,10.72,18.12,26.57,20.01,18.85
2014-11-30,UZB,10.41,18.12,26.57,20.01,18.78
2014-12-31,UZB,9.68,18.12,26.57,20.01,18.59
2015-01-31,UZB,10.42,18.12,26.57,20.06,18.79
2015-02-28,UZB,10.19,18.12,26.57,20.06,18.73
2015-03-31,UZB,9.98,18.12,26.57,20.06,18.68
2015-04-30,UZB,10.0,18.12,26.57,20.06,18.69
2015-05-31,UZB,10.43,18.12,26.57,20.06,18.79
2015-06-30,UZB,10.96,18.12,26.57,20.06,18.93
2015-07-31,UZB,10.52,18.87,21.63,20.06,17.77
2015-08-31,UZB,10.8,18.87,21.63,20.06,17.84
2015-09-30,UZB,11.66,18.87,21.63,20.06,18.06
2015-10-31,UZB,11.42,18.87,21.63,20.06,18.0
2015-11-30,UZB,12.16,18.87,21.63,20.06,18.18
2015-12-31,UZB,12.35,18.87,21.63,20.06,18.23
2016-01-31,UZB,13.47,18.87,21.63,20.18,18.54
2016-02-29,UZB,13.81,18.87,21.63,20.18,18.62
2016-03-31,UZB,12.74,18.87,21.63,20.18,18.36
2016-04-30,UZB,14.32,18.87,21.63,20.18,18.75
2016-05-31,UZB,13.21,18.87,21.63,20.18,18.47
2016-06-30,UZB,15.07,18.87,21.63,20.18,18.94
2016-07-31,UZB,15.08,19.66,19.2,20.18,18.53
2016-08-31,UZB,15.01,19.66,19.2,20.18,18.51
2016-09-30,UZB,13.51,19.66,19.2,20.18,18.14
2016-10-31,UZB,13.24,19.66,19.2,20.18,18.07
2016-11-30,UZB,12.91,19.66,19.2,20.18,17.99
2016-12-31,UZB,13.89,19.66,19.2,20.18,18.23
2017-01-31,UZB,12.91,19.66,19.2,19.01,17.69
2017-02-28,UZB,15.37,19.66,19.2,19.01,18.31
2017-03-31,UZB,19.96,19.66,19.2,19.01,19.46
2017-04-30,UZB,19.52,19.66,19.2,19.01,19.35
2017-05-31,UZB,21.85,19.66,19.2,19.01,19.93
2017-06-30,UZB,22.03,19.66,19.2,19.01,19.97
2017-07-31,UZB,23.33,21.07,20.5,19.01,20.98
2017-08-31,UZB,25.47,21.07,20.5,19.01,21.51
2017-09-30,UZB,55.11,21.07,20.5,19.01,28.92
2017-10-31,UZB,55.11,21.07,20.5,19.01,28.92
2017-11-30,UZB,55.11,21.07,20.5,19.01,28.92
2017-12-31,UZB,50.22,21.07,20.5,19.01,27.7
2018-01-31,UZB,50.2,21.07,20.5,17.39,27.29
2018-02-28,UZB,50.16,21.07,20.5,17.39,27.28
2018-03-31,UZB,50.11,21.07,20.5,17.39,27.27
2018-04-30,UZB,50.07,21.07,20.5,17.39,27.26
2018-05-31,UZB,50.07,21.07,20.5,17.39,27.26
2018-06-30,UZB,50.09,21.07,20.5,17.39,27.26
2018-07-31,UZB,50.1,20.33,26.44,17.39,28.57
2018-08-31,UZB,47.95,20.33,26.44,17.39,28.03
2018-09-30,UZB,5.27,20.33,26.44,17.39,17.36
2018-10-31,UZB,6.49,20.33,26.44,17.39,17.66
2018-11-30,UZB,6.67,20.33,26.44,17.39,17.71
2018-12-31,UZB,6.9,20.33,26.44,17.39,17.77
2019-01-31,UZB,6.58,20.33,26.44,16.99,17.59
2019-02-28,UZB,6.72,20.33,26.44,16.99,17.62
2019-03-31,UZB,6.76,20.33,26.44,16.99,17.63
2019-04-30,UZB,57.31,20.33,26.44,16.99,30.27
2019-05-31,UZB,58.24,20.33,26.44,16.99,30.5
2019-06-30,UZB,59.46,20.33,26.44,16.99,30.81
2019-07-31,UZB,10.23,22.36,40.05,16.99,22.41
2019-08-31,UZB,15.17,22.36,40.05,16.99,23.64
2019-09-30,UZB,13.68,22.36,40.05,16.99,23.27
2019-10-31,UZB,12.89,22.36,40.05,16.99,23.07
2019-11-30,UZB,12.51,22.36,40.05,16.99,22.98
2019-12-31,UZB,12.12,22.36,40.05,16.99,22.88
2020-01-31,UZB,12.19,22.36,40.05,16.48,22.77
2020-02-29,UZB,11.76,22.36,40.05,16.48,22.66
2020-03-31,UZB,11.44,22.36,40.05,16.48,22.58
2020-04-30,UZB,15.38,22.36,40.05,16.48,23.57
2020-05-31,UZB,15.1,22.36,40.05,16.48,23.5
2020-06-30,UZB,14.92,22.36,40.05,16.48,23.45
2020-07-31,UZB,14.78,23.29,37.0,16.48,22.89
2020-08-31,UZB,10.3,23.29,37.0,16.48,21.77
2020-09-30,UZB,9.99,23.29,37.0,16.48,21.69
2020-10-31,UZB,10.34,23.29,37.0,16.48,21.78
2020-11-30,UZB,9.85,23.29,37.0,16.48,21.65
2020-12-31,UZB,10.27,23.29,37.0,16.48,21.76
2021-01-31,UZB,10.26,23.29,37.0,16.46,21.75
2021-02-28,UZB,10.74,23.29,37.0,16.46,21.87
2021-03-31,UZB,10.97,23.29,37.0,16.46,21.93
2021-04-30,UZB,7.28,23.29,37.0,16.46,21.01
2021-05-31,UZB,7.5,23.29,37.0,16.46,21.06
2021-06-30,UZB,7.3,23.29,37.0,16.46,21.01
2021-07-31,UZB,7.44,25.39,34.65,16.46,20.98
2021-08-31,UZB,7.11,25.39,34.65,16.46,20.9
2021-09-30,UZB,7.12,25.39,34.65,16.46,20.9
2021-10-31,UZB,6.7,25.39,34.65,16.46,20.8
2021-11-30,UZB,7.34,25.39,34.65,16.46,20.96
2021-12-31,UZB,7.09,25.39,34.65,16.46,20.9
2022-01-31,UZB,6.88,25.39,34.65,15.68,20.65
2022-02-28,UZB,6.86,25.39,34.65,15.68,20.64
2022-03-31,UZB,10.03,25.39,34.65,15.68,21.44
2022-04-30,UZB,8.81,25.39,34.65,15.68,21.13
2022-05-31,UZB,7.71,25.39,34.65,15.68,20.86
2022-06-30,UZB,6.43,25.39,34.65,15.68,20.54
2022-07-31,UZB,6.8,27.0,30.44,15.68,19.98
2022-08-31,UZB,6.71,27.0,30.44,15.68,19.96
2022-09-30,UZB,7.16,27.0,30.44,15.68,20.07
2022-10-31,UZB,7.89,27.0,30.44,15.68,20.25
2022-11-30,UZB,7.61,27.0,30.44,15.68,20.18
2022-12-31,UZB,7.36,27.0,30.44,15.68,20.12
2023-01-31,UZB,7.81,27.0,30.44,16.12,20.34
2023-02-28,UZB,7.63,27.0,30.44,16.12,20.3
2023-03-31,UZB,5.44,27.0,30.44,16.12,19.75
2023-04-30,UZB,6.53,27.0,30.44,16.12,20.02
2023-05-31,UZB,7.23,27.0,30.44,16.12,20.2
2023-06-30,UZB,8.8,27.0,30.44,16.12,20.59
2023-07-31,UZB,35.02,23.49,36.29,16.12,27.73
2023-08-31,UZB,38.73,23.49,36.29,16.12,28.66
2023-09-30,UZB,35.95,23.49,36.29,16.12,27.97
2023-10-31,UZB,48.87,23.49,36.29,16.12,31.2
2023-11-30,UZB,38.54,23.49,36.29,16.12,28.61
2023-12-31,UZB,35.03,23.49,36.29,16.12,27.74
2024-01-31,UZB,24.85,23.49,36.29,16.87,25.38
2024-02-29,UZB,21.8,23.49,36.29,16.87,24.61
2024-03-31,UZB,16.78,23.49,36.29,16.87,23.36
2024-04-30,UZB,17.63,23.49,36.29,16.87,23.57
2024-05-31,UZB,17.14,23.49,36.29,16.87,23.45
2024-06-30,UZB,24.34,23.49,36.29,16.87,25.25
2024-07-31,UZB,26.92,27.46,39.92,16.87,27.79
2024-08-31,UZB,28.21,27.46,39.92,16.87,28.11
2024-09-30,UZB,27.26,27.46,39.92,16.87,27.88
2024-10-31,UZB,15.72,27.46,39.92,16.87,24.99
2024-11-30,UZB,19.84,27.46,39.92,16.87,26.02
2024-12-31,UZB,20.64,27.46,39.92,16.87,26.22
2025-01-31,UZB,23.66,27.46,39.92,17.8,27.21
2025-02-28,UZB,20.65,27.46,39.92,17.8,26.46
2025-03-31,UZB,25.08,27.46,39.92,17.8,27.56
2025-04-30,UZB,40.12,27.46,39.92,17.8,31.32
2025-05-31,UZB,30.34,27.46,39.92,17.8,28.88
2025-06-30,UZB,21.78,27.46,39.92,17.8,26.74
2025-07-31,UZB,4.51,29.91,36.03,17.8,22.06
2025-08-31,UZB,10.5,29.91,36.03,17.8,23.56
2025-09-30,UZB,9.12,29.91,36.03,17.8,23.21
2025-10-31,UZB,15.72,29.91,36.03,17.8,24.86
2025-11-30,UZB,20.26,29.91,36.03,17.8,26.0
2025-12-31,UZB,21.23,29.91,36.03,17.8,26.24
2026-01-31,UZB,16.3,29.91,36.03,17.99,25.06
2026-02-28,UZB,17.61,29.91,36.03,17.99,25.39
2026-03-31,UZB,29.66,29.91,36.03,17.99,28.4
2026-04-30,UZB,15.91,29.91,36.03,17.99,24.96
2026-05-31,UZB,11.7,29.91,36.03,17.99,23.91
2026-06-30,UZB,8.34,29.91,36.03,17.99,23.07
2000-01-31,KGZ,,,,21.34,
2000-02-29,KGZ,,,,21.34,
2000-03-31,KGZ,,,,21.34,
2000-04-30,KGZ,,,,21.34,
2000-05-31,KGZ,,,,21.34,
2000-06-30,KGZ,,,,21.34,
2000-07-31,KGZ,,,,21.34,
2000-08-31,KGZ,,,,21.34,
2000-09-30,KGZ,,,,21.34,
2000-10-31,KGZ,,,,21.34,
2000-11-30,KGZ,,,,21.34,
2000-12-31,KGZ,,,,21.34,
2001-01-31,KGZ,,,,18.63,
2001-02-28,KGZ,,,,18.63,
2001-03-31,KGZ,,,,18.63,
2001-04-30,KGZ,,,,18.63,
2001-05-31,KGZ,,,,18.63,
2001-06-30,KGZ,,,,18.63,
2001-07-31,KGZ,,9.87,53.42,18.63,27.3
2001-08-31,KGZ,,9.87,53.42,18.63,27.3
2001-09-30,KGZ,,9.87,53.42,18.63,27.3
2001-10-31,KGZ,,9.87,53.42,18.63,27.3
2001-11-30,KGZ,,9.87,53.42,18.63,27.3
2001-12-31,KGZ,,9.87,53.42,18.63,27.3
2002-01-31,KGZ,,9.87,53.42,18.37,27.22
2002-02-28,KGZ,,9.87,53.42,18.37,27.22
2002-03-31,KGZ,,9.87,53.42,18.37,27.22
2002-04-30,KGZ,,9.87,53.42,18.37,27.22
2002-05-31,KGZ,,9.87,53.42,18.37,27.22
2002-06-30,KGZ,,9.87,53.42,18.37,27.22
2002-07-31,KGZ,,13.54,40.88,18.37,24.26
2002-08-31,KGZ,,13.54,40.88,18.37,24.26
2002-09-30,KGZ,,13.54,40.88,18.37,24.26
2002-10-31,KGZ,,13.54,40.88,18.37,24.26
2002-11-30,KGZ,,13.54,40.88,18.37,24.26
2002-12-31,KGZ,,13.54,40.88,18.37,24.26
2003-01-31,KGZ,,13.54,40.88,16.51,23.64
2003-02-28,KGZ,,13.54,40.88,16.51,23.64
2003-03-31,KGZ,,13.54,40.88,16.51,23.64
2003-04-30,KGZ,,13.54,40.88,16.51,23.64
2003-05-31,KGZ,,13.54,40.88,16.51,23.64
2003-06-30,KGZ,,13.54,40.88,16.51,23.64
2003-07-31,KGZ,,11.36,44.4,16.51,24.09
2003-08-31,KGZ,,11.36,44.4,16.51,24.09
2003-09-30,KGZ,,11.36,44.4,16.51,24.09
2003-10-31,KGZ,,11.36,44.4,16.51,24.09
2003-11-30,KGZ,,11.36,44.4,16.51,24.09
2003-12-31,KGZ,,11.36,44.4,16.51,24.09
2004-01-31,KGZ,,11.36,44.4,18.27,24.68
2004-02-29,KGZ,,11.36,44.4,18.27,24.68
2004-03-31,KGZ,,11.36,44.4,18.27,24.68
2004-04-30,KGZ,,11.36,44.4,18.27,24.68
2004-05-31,KGZ,,11.36,44.4,18.27,24.68
2004-06-30,KGZ,,11.36,44.4,18.27,24.68
2004-07-31,KGZ,,6.28,36.67,18.27,20.41
2004-08-31,KGZ,,6.28,36.67,18.27,20.41
2004-09-30,KGZ,,6.28,36.67,18.27,20.41
2004-10-31,KGZ,,6.28,36.67,18.27,20.41
2004-11-30,KGZ,,6.28,36.67,18.27,20.41
2004-12-31,KGZ,,6.28,36.67,18.27,20.41
2005-01-31,KGZ,,6.28,36.67,19.29,20.75
2005-02-28,KGZ,,6.28,36.67,19.29,20.75
2005-03-31,KGZ,,6.28,36.67,19.29,20.75
2005-04-30,KGZ,,6.28,36.67,19.29,20.75
2005-05-31,KGZ,,6.28,36.67,19.29,20.75
2005-06-30,KGZ,,6.28,36.67,19.29,20.75
2005-07-31,KGZ,,4.65,35.3,19.29,19.75
2005-08-31,KGZ,,4.65,35.3,19.29,19.75
2005-09-30,KGZ,,4.65,35.3,19.29,19.75
2005-10-31,KGZ,,4.65,35.3,19.29,19.75
2005-11-30,KGZ,,4.65,35.3,19.29,19.75
2005-12-31,KGZ,,4.65,35.3,19.29,19.75
2006-01-31,KGZ,,4.65,35.3,20.21,20.05
2006-02-28,KGZ,,4.65,35.3,20.21,20.05
2006-03-31,KGZ,,4.65,35.3,20.21,20.05
2006-04-30,KGZ,,4.65,35.3,20.21,20.05
2006-05-31,KGZ,,4.65,35.3,20.21,20.05
2006-06-30,KGZ,,4.65,35.3,20.21,20.05
2006-07-31,KGZ,,5.14,46.1,20.21,23.82
2006-08-31,KGZ,,5.14,46.1,20.21,23.82
2006-09-30,KGZ,,5.14,46.1,20.21,23.82
2006-10-31,KGZ,,5.14,46.1,20.21,23.82
2006-11-30,KGZ,,5.14,46.1,20.21,23.82
2006-12-31,KGZ,,5.14,46.1,20.21,23.82
2007-01-31,KGZ,,5.14,46.1,16.02,22.42
2007-02-28,KGZ,,5.14,46.1,16.02,22.42
2007-03-31,KGZ,,5.14,46.1,16.02,22.42
2007-04-30,KGZ,,5.14,46.1,16.02,22.42
2007-05-31,KGZ,,5.14,46.1,16.02,22.42
2007-06-30,KGZ,,5.14,46.1,16.02,22.42
2007-07-31,KGZ,,7.89,48.15,16.02,24.02
2007-08-31,KGZ,,7.89,48.15,16.02,24.02
2007-09-30,KGZ,,7.89,48.15,16.02,24.02
2007-10-31,KGZ,,7.89,48.15,16.02,24.02
2007-11-30,KGZ,,7.89,48.15,16.02,24.02
2007-12-31,KGZ,,7.89,48.15,16.02,24.02
2008-01-31,KGZ,,7.89,48.15,18.11,24.71
2008-02-29,KGZ,,7.89,48.15,18.11,24.71
2008-03-31,KGZ,,7.89,48.15,18.11,24.71
2008-04-30,KGZ,,7.89,48.15,18.11,24.71
2008-05-31,KGZ,,7.89,48.15,18.11,24.71
2008-06-30,KGZ,,7.89,48.15,18.11,24.71
2008-07-31,KGZ,,3.04,43.32,18.11,21.49
2008-08-31,KGZ,,3.04,43.32,18.11,21.49
2008-09-30,KGZ,,3.04,43.32,18.11,21.49
2008-10-31,KGZ,,3.04,43.32,18.11,21.49
2008-11-30,KGZ,,3.04,43.32,18.11,21.49
2008-12-31,KGZ,,3.04,43.32,18.11,21.49
2009-01-31,KGZ,,3.04,43.32,18.45,21.6
2009-02-28,KGZ,,3.04,43.32,18.45,21.6
2009-03-31,KGZ,,3.04,43.32,18.45,21.6
2009-04-30,KGZ,,3.04,43.32,18.45,21.6
2009-05-31,KGZ,,3.04,43.32,18.45,21.6
2009-06-30,KGZ,,3.04,43.32,18.45,21.6
2009-07-31,KGZ,,2.9,59.93,18.45,27.09
2009-08-31,KGZ,,2.9,59.93,18.45,27.09
2009-09-30,KGZ,,2.9,59.93,18.45,27.09
2009-10-31,KGZ,,2.9,59.93,18.45,27.09
2009-11-30,KGZ,,2.9,59.93,18.45,27.09
2009-12-31,KGZ,,2.9,59.93,18.45,27.09
2010-01-31,KGZ,,2.9,59.93,17.06,26.63
2010-02-28,KGZ,,2.9,59.93,17.06,26.63
2010-03-31,KGZ,,2.9,59.93,17.06,26.63
2010-04-30,KGZ,,2.9,59.93,17.06,26.63
2010-05-31,KGZ,,2.9,59.93,17.06,26.63
2010-06-30,KGZ,,2.9,59.93,17.06,26.63
2010-07-31,KGZ,,5.19,45.49,17.06,22.58
2010-08-31,KGZ,,5.19,45.49,17.06,22.58
2010-09-30,KGZ,,5.19,45.49,17.06,22.58
2010-10-31,KGZ,,5.19,45.49,17.06,22.58
2010-11-30,KGZ,,5.19,45.49,17.06,22.58
2010-12-31,KGZ,,5.19,45.49,17.06,22.58
2011-01-31,KGZ,,5.19,45.49,17.6,22.76
2011-02-28,KGZ,,5.19,45.49,17.6,22.76
2011-03-31,KGZ,,5.19,45.49,17.6,22.76
2011-04-30,KGZ,,5.19,45.49,17.6,22.76
2011-05-31,KGZ,,5.19,45.49,17.6,22.76
2011-06-30,KGZ,,5.19,45.49,17.6,22.76
2011-07-31,KGZ,,9.89,53.0,17.6,26.83
2011-08-31,KGZ,,9.89,53.0,17.6,26.83
2011-09-30,KGZ,,9.89,53.0,17.6,26.83
2011-10-31,KGZ,,9.89,53.0,17.6,26.83
2011-11-30,KGZ,,9.89,53.0,17.6,26.83
2011-12-31,KGZ,,9.89,53.0,17.6,26.83
2012-01-31,KGZ,,9.89,53.0,15.1,26.0
2012-02-29,KGZ,,9.89,53.0,15.1,26.0
2012-03-31,KGZ,,9.89,53.0,15.1,26.0
2012-04-30,KGZ,,9.89,53.0,15.1,26.0
2012-05-31,KGZ,,9.89,53.0,15.1,26.0
2012-06-30,KGZ,,9.89,53.0,15.1,26.0
2012-07-31,KGZ,,11.96,52.52,15.1,26.53
2012-08-31,KGZ,,11.96,52.52,15.1,26.53
2012-09-30,KGZ,,11.96,52.52,15.1,26.53
2012-10-31,KGZ,,11.96,52.52,15.1,26.53
2012-11-30,KGZ,,11.96,52.52,15.1,26.53
2012-12-31,KGZ,,11.96,52.52,15.1,26.53
2013-01-31,KGZ,,11.96,52.52,10.67,25.05
2013-02-28,KGZ,,11.96,52.52,10.67,25.05
2013-03-31,KGZ,,11.96,52.52,10.67,25.05
2013-04-30,KGZ,,11.96,52.52,10.67,25.05
2013-05-31,KGZ,,11.96,52.52,10.67,25.05
2013-06-30,KGZ,,11.96,52.52,10.67,25.05
2013-07-31,KGZ,,17.55,52.9,10.67,27.04
2013-08-31,KGZ,,17.55,52.9,10.67,27.04
2013-09-30,KGZ,,17.55,52.9,10.67,27.04
2013-10-31,KGZ,,17.55,52.9,10.67,27.04
2013-11-30,KGZ,,17.55,52.9,10.67,27.04
2013-12-31,KGZ,,17.55,52.9,10.67,27.04
2014-01-31,KGZ,,17.55,52.9,11.84,27.43
2014-02-28,KGZ,,17.55,52.9,11.84,27.43
2014-03-31,KGZ,,17.55,52.9,11.84,27.43
2014-04-30,KGZ,,17.55,52.9,11.84,27.43
2014-05-31,KGZ,,17.55,52.9,11.84,27.43
2014-06-30,KGZ,,17.55,52.9,11.84,27.43
2014-07-31,KGZ,,21.54,42.04,11.84,25.14
2014-08-31,KGZ,,21.54,42.04,11.84,25.14
2014-09-30,KGZ,,21.54,42.04,11.84,25.14
2014-10-31,KGZ,,21.54,42.04,11.84,25.14
2014-11-30,KGZ,,21.54,42.04,11.84,25.14
2014-12-31,KGZ,,21.54,42.04,11.84,25.14
2015-01-31,KGZ,,21.54,42.04,10.98,24.85
2015-02-28,KGZ,,21.54,42.04,10.98,24.85
2015-03-31,KGZ,,21.54,42.04,10.98,24.85
2015-04-30,KGZ,,21.54,42.04,10.98,24.85
2015-05-31,KGZ,,21.54,42.04,10.98,24.85
2015-06-30,KGZ,,21.54,42.04,10.98,24.85
2015-07-31,KGZ,,30.19,53.01,10.98,31.39
2015-08-31,KGZ,,30.19,53.01,10.98,31.39
2015-09-30,KGZ,,30.19,53.01,10.98,31.39
2015-10-31,KGZ,,30.19,53.01,10.98,31.39
2015-11-30,KGZ,,30.19,53.01,10.98,31.39
2015-12-31,KGZ,,30.19,53.01,10.98,31.39
2016-01-31,KGZ,,30.19,53.01,11.33,31.51
2016-02-29,KGZ,,30.19,53.01,11.33,31.51
2016-03-31,KGZ,,30.19,53.01,11.33,31.51
2016-04-30,KGZ,,30.19,53.01,11.33,31.51
2016-05-31,KGZ,,30.19,53.01,11.33,31.51
2016-06-30,KGZ,,30.19,53.01,11.33,31.51
2016-07-31,KGZ,,35.6,50.64,11.33,32.52
2016-08-31,KGZ,,35.6,50.64,11.33,32.52
2016-09-30,KGZ,,35.6,50.64,11.33,32.52
2016-10-31,KGZ,,35.6,50.64,11.33,32.52
2016-11-30,KGZ,,35.6,50.64,11.33,32.52
2016-12-31,KGZ,,35.6,50.64,11.33,32.52
2017-01-31,KGZ,,35.6,50.64,13.68,33.31
2017-02-28,KGZ,,35.6,50.64,13.68,33.31
2017-03-31,KGZ,,35.6,50.64,13.68,33.31
2017-04-30,KGZ,,35.6,50.64,13.68,33.31
2017-05-31,KGZ,,35.6,50.64,13.68,33.31
2017-06-30,KGZ,,35.6,50.64,13.68,33.31
2017-07-31,KGZ,,40.41,42.85,13.68,32.31
2017-08-31,KGZ,,40.41,42.85,13.68,32.31
2017-09-30,KGZ,,40.41,42.85,13.68,32.31
2017-10-31,KGZ,,40.41,42.85,13.68,32.31
2017-11-30,KGZ,,40.41,42.85,13.68,32.31
2017-12-31,KGZ,,40.41,42.85,13.68,32.31
2018-01-31,KGZ,,40.41,42.85,7.7,30.32
2018-02-28,KGZ,,40.41,42.85,7.7,30.32
2018-03-31,KGZ,,40.41,42.85,7.7,30.32
2018-04-30,KGZ,,40.41,42.85,7.7,30.32
2018-05-31,KGZ,,40.41,42.85,7.7,30.32
2018-06-30,KGZ,,40.41,42.85,7.7,30.32
2018-07-31,KGZ,,43.11,42.15,7.7,30.98
2018-08-31,KGZ,,43.11,42.15,7.7,30.98
2018-09-30,KGZ,,43.11,42.15,7.7,30.98
2018-10-31,KGZ,,43.11,42.15,7.7,30.98
2018-11-30,KGZ,,43.11,42.15,7.7,30.98
2018-12-31,KGZ,,43.11,42.15,7.7,30.98
2019-01-31,KGZ,,43.11,42.15,3.85,29.7
2019-02-28,KGZ,,43.11,42.15,3.85,29.7
2019-03-31,KGZ,,43.11,42.15,3.85,29.7
2019-04-30,KGZ,,43.11,42.15,3.85,29.7
2019-05-31,KGZ,,43.11,42.15,3.85,29.7
2019-06-30,KGZ,,43.11,42.15,3.85,29.7
2019-07-31,KGZ,,43.99,44.98,3.85,30.94
2019-08-31,KGZ,,43.99,44.98,3.85,30.94
2019-09-30,KGZ,,43.99,44.98,3.85,30.94
2019-10-31,KGZ,,43.99,44.98,3.85,30.94
2019-11-30,KGZ,,43.99,44.98,3.85,30.94
2019-12-31,KGZ,,43.99,44.98,3.85,30.94
2020-01-31,KGZ,,43.99,44.98,0.0,29.65
2020-02-29,KGZ,,43.99,44.98,0.0,29.65
2020-03-31,KGZ,,43.99,44.98,0.0,29.65
2020-04-30,KGZ,,43.99,44.98,0.0,29.65
2020-05-31,KGZ,,43.99,44.98,0.0,29.65
2020-06-30,KGZ,,43.99,44.98,0.0,29.65
2020-07-31,KGZ,,44.02,43.15,0.0,29.05
2020-08-31,KGZ,,44.02,43.15,0.0,29.05
2020-09-30,KGZ,,44.02,43.15,0.0,29.05
2020-10-31,KGZ,,44.02,43.15,0.0,29.05
2020-11-30,KGZ,,44.02,43.15,0.0,29.05
2020-12-31,KGZ,,44.02,43.15,0.0,29.05
2021-01-31,KGZ,,44.02,43.15,0.0,29.05
2021-02-28,KGZ,,44.02,43.15,0.0,29.05
2021-03-31,KGZ,,44.02,43.15,0.0,29.05
2021-04-30,KGZ,,44.02,43.15,0.0,29.05
2021-05-31,KGZ,,44.02,43.15,0.0,29.05
2021-06-30,KGZ,,44.02,43.15,0.0,29.05
2021-07-31,KGZ,,45.51,48.97,0.0,31.49
